algorithm,purity,macro_f1,weighted_f1,accuracy,homogeneity,completeness,v_measure,nmi,ami,ari,fowlkes_mallows,bcubed_precision,bcubed_recall,bcubed_f1,divergence,runtime,params,method,dataset
digits_menu_cfg13,0.45,0.3604761904761905,0.3604761904761905,0.45,0.5128653141768609,0.7731090369923695,0.6166543038584812,0.6166543038584813,0.20847140639692574,0.1172566371681416,0.24397501823713333,0.3908333333333333,0.75,0.5138787436084733,0.6400000000000001,1.9407615661621094,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",menu,digits
digits_select_clusters_cfg14,0.65,0.6033333333333334,0.6033333333333334,0.55,0.7364516253185088,0.7310574293141782,0.7337446134591031,0.7337446134591031,0.03435020802402151,0.029197080291970802,0.08770580193070293,0.6333333333333333,0.55,0.5887323943661972,0.7850000000000003,1.8622446060180664,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",select_clusters,digits
digits_balance_lists_n_clusters_cfg14,0.4,0.33999999999999997,0.33999999999999997,0.4,0.5705908707523039,0.6780496210831944,0.6196962636353461,0.6196962636353461,-1.1015595873514093e-15,0.0,0.07254762501100118,0.39999999999999997,0.55,0.4631578947368421,0.72,2.7918121814727783,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg14,0.35,0.24666666666666667,0.24666666666666667,0.35,0.39395644101297644,0.6515150330901945,0.4910101328643915,0.49101013286439155,0.037347275751773844,0.020222446916076844,0.13837968120433275,0.29166666666666663,0.65,0.4026548672566372,0.54,2.2013790607452393,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",max_prob_clusters,digits
digits_match_class_distribution_cfg14,0.55,0.45111111111111113,0.45111111111111113,0.45,0.6025444982206626,0.6898273179377825,0.6432385014109093,0.6432385014109093,-0.03432545894270472,-0.022151898734177215,0.062017367294604234,0.5142857142857142,0.55,0.5315436241610738,0.6750000000000003,1.8851556777954102,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",match_class_distribution,digits
digits_chimera_cfg14,0.3,0.22160173160173163,0.22160173160173163,0.3,0.38448618059314593,0.6459703361956234,0.48205171842537375,0.4820517184253738,0.026144200788738605,0.013461538461538462,0.13416407864998736,0.2833333333333333,0.65,0.39464285714285713,0.5349999999999999,2.0258145332336426,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",chimera,digits
digits_menu_cfg14,0.4,0.32999999999999996,0.32999999999999996,0.4,0.4842654397121709,0.7628865211815555,0.5924531864837527,0.5924531864837527,0.18900153991819615,0.10082304526748971,0.23312620206007845,0.3708333333333333,0.75,0.4962825278810408,0.6200000000000001,2.0334036350250244,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",menu,digits
digits_select_clusters_cfg15,0.7,0.5833333333333334,0.5833333333333334,0.55,0.7892790030352133,0.7892790030352133,0.7892790030352133,0.7892790030352133,0.2443181818181685,0.20093457943925233,0.25354627641855493,0.7,0.65,0.6740740740740739,0.8100000000000003,2.137582540512085,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",select_clusters,digits
digits_balance_lists_n_clusters_cfg15,0.5,0.42000000000000004,0.42000000000000004,0.5,0.6307968698851,0.7495941497313734,0.6850836271973244,0.6850836271973244,0.1719345809931287,0.14814814814814814,0.21764287503300347,0.4666666666666666,0.65,0.5432835820895522,0.75,3.055410861968994,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg15,0.3,0.21636363636363637,0.21636363636363637,0.3,0.397351494770007,0.653460730703978,0.49419599777040274,0.49419599777040263,0.033874608796594735,0.017892644135188866,0.13693063937629152,0.2833333333333333,0.65,0.39464285714285713,0.555,2.4267358779907227,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",max_prob_clusters,digits
digits_match_class_distribution_cfg15,0.45,0.34944444444444445,0.34944444444444445,0.4,0.459408121804764,0.6560797623743884,0.5404063561090656,0.5404063561090657,-0.004071633086751932,-0.0023446658851113715,0.10127393670836667,0.39761904761904765,0.6,0.4782816229116945,0.56,2.1672868728637695,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",match_class_distribution,digits
digits_chimera_cfg15,0.35,0.25017316017316016,0.25017316017316016,0.35,0.4145891801595441,0.6965460024533914,0.5197935239913218,0.5197935239913218,0.09710703150102985,0.05,0.17888543819998318,0.30333333333333334,0.7,0.4232558139534883,0.56,2.0675997734069824,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",chimera,digits
digits_menu_cfg15,0.4,0.32999999999999996,0.32999999999999996,0.4,0.42405944057937456,0.6680411296541774,0.5187968131260674,0.5187968131260675,0.04242891712449189,0.02263374485596708,0.13987572123604708,0.3416666666666667,0.65,0.44789915966386556,0.55,2.2039308547973633,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",menu,digits
digits_select_clusters_cfg16,0.65,0.6,0.6,0.55,0.7063486257521108,0.7227731972022403,0.7144665295487117,0.7144665295487117,0.005581246925952357,0.004032258064516129,0.07453559924999299,0.6166666666666667,0.55,0.5814285714285715,0.7500000000000002,2.248833417892456,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",select_clusters,digits
digits_balance_lists_n_clusters_cfg16,0.25,0.14285714285714285,0.14285714285714285,0.25,0.3311329952303792,0.5499999999999998,0.4133840143600366,0.4133840143600365,-0.07620204120270538,-0.04827586206896552,0.05,0.22000000000000003,0.55,0.31428571428571433,0.525,3.056619644165039,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg16,0.35,0.20238095238095238,0.20238095238095238,0.35,0.3869666231504994,0.647439582362202,0.48440836403623955,0.4844083640362395,0.0579787836964664,0.036076662908680945,0.14815943949743843,0.2616666666666667,0.65,0.3731261425959781,0.565,2.5593206882476807,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",max_prob_clusters,digits
digits_match_class_distribution_cfg16,0.55,0.47380952380952374,0.47380952380952374,0.5,0.5918121238009022,0.7107692176083652,0.6458588447920163,0.6458588447920163,0.050969055297706,0.03389830508474576,0.12171612389003691,0.48666666666666664,0.6,0.5374233128834356,0.6850000000000002,2.266871690750122,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",match_class_distribution,digits
digits_chimera_cfg16,0.25,0.13999999999999999,0.13999999999999999,0.25,0.36783700910563966,0.635782419819913,0.4660418023171824,0.4660418023171824,0.039711191335739464,0.02263374485596708,0.13987572123604708,0.2375,0.65,0.34788732394366195,0.56,2.25290584564209,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",chimera,digits
digits_menu_cfg16,0.35,0.3035714285714285,0.3035714285714285,0.35,0.38846974825220726,0.5891290055356045,0.4682059906106701,0.46820599061067014,-0.08155699138179832,-0.04827586206896552,0.05,0.31666666666666676,0.55,0.40192307692307705,0.53,2.377192258834839,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",menu,digits
digits_select_clusters_cfg17,0.65,0.6,0.6,0.55,0.7063486257521108,0.7227731972022403,0.7144665295487117,0.7144665295487117,0.005581246925952357,0.004032258064516129,0.07453559924999299,0.6166666666666667,0.55,0.5814285714285715,0.7500000000000002,2.336413860321045,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",select_clusters,digits
digits_balance_lists_n_clusters_cfg17,0.25,0.14285714285714285,0.14285714285714285,0.25,0.3311329952303792,0.5499999999999998,0.4133840143600366,0.4133840143600365,-0.07620204120270538,-0.04827586206896552,0.05,0.22000000000000003,0.55,0.31428571428571433,0.525,3.2680728435516357,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg17,0.35,0.20238095238095238,0.20238095238095238,0.35,0.3869666231504994,0.647439582362202,0.48440836403623955,0.4844083640362395,0.0579787836964664,0.036076662908680945,0.14815943949743843,0.2616666666666667,0.65,0.3731261425959781,0.565,2.738192319869995,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",max_prob_clusters,digits
digits_match_class_distribution_cfg17,0.55,0.5071428571428571,0.5071428571428571,0.55,0.5918121238009022,0.7374301552018938,0.6566449370422768,0.6566449370422767,0.1292812007227795,0.08708708708708708,0.17928429140015903,0.48666666666666664,0.65,0.5565982404692081,0.6850000000000002,2.3506929874420166,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",match_class_distribution,digits
digits_chimera_cfg17,0.25,0.13999999999999999,0.13999999999999999,0.25,0.36783700910563966,0.635782419819913,0.4660418023171824,0.4660418023171824,0.039711191335739464,0.02263374485596708,0.13987572123604708,0.2375,0.65,0.34788732394366195,0.56,2.3794846534729004,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",chimera,digits
digits_menu_cfg17,0.35,0.3035714285714285,0.3035714285714285,0.35,0.38846974825220726,0.5891290055356045,0.4682059906106701,0.46820599061067014,-0.08155699138179832,-0.04827586206896552,0.05,0.31666666666666676,0.55,0.40192307692307705,0.53,2.47971248626709,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",menu,digits
digits_select_clusters_cfg18,0.65,0.6,0.6,0.55,0.7063486257521108,0.7227731972022403,0.7144665295487117,0.7144665295487117,0.005581246925952357,0.004032258064516129,0.07453559924999299,0.6166666666666667,0.55,0.5814285714285715,0.7500000000000002,2.401190996170044,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",select_clusters,digits
digits_balance_lists_n_clusters_cfg18,0.25,0.14285714285714285,0.14285714285714285,0.25,0.3311329952303792,0.5499999999999998,0.4133840143600366,0.4133840143600365,-0.07620204120270538,-0.04827586206896552,0.05,0.22000000000000003,0.55,0.31428571428571433,0.525,3.3443262577056885,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg18,0.35,0.20238095238095238,0.20238095238095238,0.35,0.3869666231504994,0.647439582362202,0.48440836403623955,0.4844083640362395,0.0579787836964664,0.036076662908680945,0.14815943949743843,0.2616666666666667,0.65,0.3731261425959781,0.565,2.878154993057251,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",max_prob_clusters,digits
digits_match_class_distribution_cfg18,0.6,0.5538095238095238,0.5538095238095238,0.6,0.6105529342921473,0.7717079961311865,0.6817360906096188,0.6817360906096187,0.20713702596413072,0.1376281112737921,0.23488808780588138,0.5199999999999999,0.7,0.5967213114754099,0.6900000000000002,2.5370616912841797,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",match_class_distribution,digits
digits_chimera_cfg18,0.25,0.13999999999999999,0.13999999999999999,0.25,0.36783700910563966,0.635782419819913,0.4660418023171824,0.4660418023171824,0.039711191335739464,0.02263374485596708,0.13987572123604708,0.2375,0.65,0.34788732394366195,0.56,2.471497058868408,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",chimera,digits
digits_menu_cfg18,0.35,0.3035714285714285,0.3035714285714285,0.35,0.38846974825220726,0.5891290055356045,0.4682059906106701,0.46820599061067014,-0.08155699138179832,-0.04827586206896552,0.05,0.31666666666666676,0.55,0.40192307692307705,0.53,2.58834171295166,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",menu,digits
digits_select_clusters_cfg19,0.5,0.45777777777777773,0.45777777777777773,0.5,0.6025444982206626,0.7408951957112898,0.6645960007737731,0.6645960007737732,0.13126313755407898,0.08708708708708708,0.17928429140015903,0.46190476190476193,0.65,0.5400428265524625,0.7050000000000001,2.3662893772125244,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",select_clusters,digits
digits_balance_lists_n_clusters_cfg19,0.2,0.06666666666666667,0.06666666666666667,0.2,0.18061799739838877,0.6000000000000004,0.2776538557917111,0.2776538557917111,0.07486356839566362,0.027906976744186046,0.19999999999999998,0.16000000000000006,0.8,0.2666666666666668,0.3,3.3121659755706787,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg19,0.2,0.06666666666666667,0.06666666666666667,0.2,0.1204119982655925,0.40000000000000024,0.1851025705278074,0.1851025705278074,-0.04367041489746731,-0.01627906976744186,0.13333333333333333,0.14000000000000004,0.7,0.2333333333333334,0.2,2.728501558303833,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",max_prob_clusters,digits
digits_match_class_distribution_cfg19,0.45,0.39410256410256406,0.39410256410256406,0.45,0.47607783322061925,0.7981323537979274,0.5964057193867959,0.5964057193867959,0.20983829348591035,0.08925619834710743,0.24494897427831783,0.41969696969696973,0.8,0.5505590062111801,0.5600000000000002,2.2438180446624756,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",match_class_distribution,digits
digits_chimera_cfg19,0.2,0.06857142857142857,0.06857142857142857,0.2,0.11166725584024008,0.38204888752657046,0.17282137292890706,0.17282137292890706,-0.05636575014317788,-0.020134228187919462,0.13046561461068842,0.1375,0.7,0.22985074626865676,0.24,2.422055959701538,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",chimera,digits
digits_menu_cfg19,0.4,0.3277777777777777,0.3277777777777777,0.4,0.44066731131351894,0.6765047909414483,0.5336931466748086,0.5336931466748086,0.05813593351384281,0.033185840707964605,0.14638501094227999,0.34523809523809523,0.65,0.45095693779904306,0.5800000000000001,2.72308349609375,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",menu,digits
digits_select_clusters_cfg20,0.7,0.5933333333333334,0.5933333333333334,0.6,0.766554624884907,0.7843791533795202,0.7753644625101013,0.7753644625101012,0.23475276521962185,0.20093457943925233,0.25354627641855493,0.6416666666666667,0.65,0.6458064516129033,0.8100000000000003,2.655951738357544,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",select_clusters,digits
digits_balance_lists_n_clusters_cfg20,0.25,0.14285714285714285,0.14285714285714285,0.25,0.3311329952303792,0.5499999999999998,0.4133840143600366,0.4133840143600365,-0.07620204120270538,-0.04827586206896552,0.05,0.22000000000000003,0.55,0.31428571428571433,0.525,3.641979455947876,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg20,0.3,0.17636363636363636,0.17636363636363636,0.3,0.35588630612845573,0.6633428730933725,0.4632415351021996,0.4632415351021996,0.07466097498712203,0.037333333333333336,0.17056057308448835,0.25,0.7,0.3684210526315789,0.515,3.1290175914764404,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",max_prob_clusters,digits
digits_match_class_distribution_cfg20,0.55,0.45714285714285713,0.45714285714285713,0.5,0.6219151233673004,0.7749401330301946,0.6900457097877015,0.6900457097877015,0.2139826770583958,0.14414414414414414,0.23904572186687872,0.5033333333333333,0.7,0.585595567867036,0.7150000000000001,2.638904571533203,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",match_class_distribution,digits
digits_chimera_cfg20,0.3,0.17636363636363636,0.17636363636363636,0.3,0.37861068427876204,0.6770230080890923,0.4856384297286241,0.48563842972862414,0.0898957179099629,0.04730368968779565,0.17712297710801905,0.2583333333333333,0.7,0.37739130434782603,0.545,2.653822660446167,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",chimera,digits
digits_menu_cfg20,0.35,0.2816666666666666,0.2816666666666666,0.35,0.43143806199546636,0.6142647004206598,0.5068690289951715,0.5068690289951715,-0.06427546454173269,-0.04076433121019108,0.05345224838248488,0.31666666666666665,0.55,0.4019230769230769,0.5800000000000001,2.9026310443878174,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",menu,digits
KMeans(k=10),0.7666666666666667,0.654047619047619,0.6540476190476191,0.7,0.8032303337669351,0.8531864214437546,0.8274550615427888,0.8274550615427889,0.6273003958387687,0.5166666666666667,0.5634361698190111,0.7033333333333335,0.7777777777777779,0.7386846711677921,0.8200000000000003,0.0027396678924560547,,,digits
"DBSCAN(eps=0.5,min=5)",0.1,0.01818181818181818,0.01818181818181818,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.2626128657194451,0.10000000000000003,1.0,0.18181818181818185,0.0,0.001300811767578125,,,digits
breast_cancer_select_clusters_cfg1,0.95,0.8782051282051282,0.8916666666666668,0.85,0.7277411266818398,0.43052798900440714,0.5410019477218012,0.5410019477218013,0.4573512748185172,0.5708934670045169,0.7769150179140314,0.9076923076923077,0.6648351648351649,0.7675106165672204,0.39000000000000007,0.22016072273254395,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg1,0.8,0.5686274509803921,0.5392156862745098,0.45,0.5260113585238833,0.21327865825801454,0.30349928777016394,0.30349928777016394,0.21359439660525614,0.09923499622885465,0.37907125275171766,0.78,0.29450549450549457,0.4275721006340765,0.27999999999999997,0.8033511638641357,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg1,0.8,0.7333333333333334,0.7733333333333334,0.8,0.28371643327196283,0.43455713742576074,0.34329816970307686,0.3432981697030768,0.3008051332432472,0.3129167137529664,0.7416418954669683,0.6941176470588235,0.8285714285714286,0.7554083885209714,0.19499999999999995,0.3774402141571045,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",max_prob_clusters,breast_cancer
