cluster,cluster_description,cluster_weight,cluster_ef_sample,cluster_n_sample,cluster_count,cluster_desc_relative
331.0,0.5 <= cat__embark_town_Cherbourg <= 2.0 AND 0.5 <= bool__alone_0 <= 2.0 AND 0.5 <= cat__deck_C <= 2.0 AND -1.0 <= cat__class_Third <= 0.5 AND -1.0 <= cat__deck_E <= 0.5 AND 0.5 <= bool__adult_male_1 <= 2.0,6.117867867867869,0.2222222222222222,9.0,1.0,"cat__embark_town_Cherbourg = Percentile 100, bool__alone_0 = Percentile 100, cat__deck_C = Percentile 100, cat__class_Third = Percentile 20, cat__deck_E = Percentile 20, bool__adult_male_1 = Percentile 100."
332.0,0.5 <= cat__embark_town_Cherbourg <= 2.0 AND 0.5 <= bool__alone_0 <= 2.0 AND -1.0 <= cat__deck_C <= 0.5 AND -1.0 <= cat__class_Third <= 0.5 AND -1.0 <= cat__deck_E <= 0.5 AND 0.5 <= bool__adult_male_1 <= 2.0,10.004054054054054,1.0,5.0,1.0,"cat__embark_town_Cherbourg = Percentile 100, bool__alone_0 = Percentile 100, cat__deck_C = Percentile 20, cat__class_Third = Percentile 20, cat__deck_E = Percentile 20, bool__adult_male_1 = Percentile 100."
333.0,0.5 <= cat__deck_D <= 2.0 AND -1.0 <= cat__who_man <= 0.5,10.008108108108107,1.0,11.0,1.0,"cat__deck_D = Percentile 100, cat__who_man = Percentile 20."
334.0,0.5 <= bool__adult_male_0 <= 2.0 AND -3.224156079948338 <= num__age <= -0.143062 AND -2.566106925889158 <= num__pclass <= 0.229006 AND 0.5 <= cat__deck_C <= 2.0 AND -1.0 <= bool__alone_1 <= 0.5,9.364042303172738,0.8695652173913043,23.0,1.0,"bool__adult_male_0 = Percentile 100, num__age = Percentile 20, num__pclass = Percentile 40, cat__deck_C = Percentile 100, bool__alone_1 = Percentile 20."
335.0,0.5 <= bool__adult_male_0 <= 2.0 AND -3.224156079948338 <= num__age <= 2.008733 AND -2.566106925889158 <= num__pclass <= 0.229006 AND -1.0 <= cat__deck_C <= 0.5 AND -1.0 <= bool__alone_1 <= 0.5,10.01554054054054,1.0,22.0,1.0,"bool__adult_male_0 = Percentile 100, num__age = Percentile 40, num__pclass = Percentile 40, cat__deck_C = Percentile 20, bool__alone_1 = Percentile 20."
336.0,0.5 <= bool__adult_male_0 <= 2.0 AND -0.143062 <= num__age <= 2.008733 AND -2.566106925889158 <= num__pclass <= 0.229006 AND 0.5 <= cat__deck_C <= 2.0 AND -1.0 <= bool__alone_1 <= 0.5,9.788267813267813,0.9545454545454546,22.0,1.0,"bool__adult_male_0 = Percentile 100, num__age = Percentile 100, num__pclass = Percentile 40, cat__deck_C = Percentile 100, bool__alone_1 = Percentile 20."
337.0,-1.6484216535389205 <= num__fare <= 0.726568 AND -1.0 <= cat__deck_C <= 0.5 AND -0.020876 <= num__sibsp <= 7.784163299176891 AND 0.5 <= cat__who_man <= 2.0,8.004054054054054,0.6,5.0,1.0,"num__fare = Percentile 40, cat__deck_C = Percentile 20, num__sibsp = Percentile 100, cat__who_man = Percentile 100."
338.0,0.726568 <= num__fare <= 10.667166525013505 AND -1.0 <= cat__deck_C <= 0.5 AND -0.020876 <= num__sibsp <= 7.784163299176891 AND 0.5 <= cat__who_man <= 2.0,8.753378378378379,0.75,4.0,1.0,"num__fare = Percentile 100, cat__deck_C = Percentile 20, num__sibsp = Percentile 100, cat__who_man = Percentile 100."
339.0,-2.566106925889158 <= num__pclass <= 0.229006 AND -1.0 <= cat__sex_female <= 0.5 AND 0.5 <= cat__who_child <= 2.0,10.005405405405405,1.0,7.0,1.0,"num__pclass = Percentile 40, cat__sex_female = Percentile 20, cat__who_child = Percentile 100."
340.0,0.5 <= bool__adult_male_0 <= 2.0 AND 0.229006 <= num__pclass <= 1.82737724386597 AND 0.5 <= bool__alone_1 <= 2.0 AND -1.0 <= cat__embarked_Q <= 0.5,7.633912483912484,0.5238095238095238,21.0,1.0,"bool__adult_male_0 = Percentile 100, num__pclass = Percentile 100, bool__alone_1 = Percentile 100, cat__embarked_Q = Percentile 20."
341.0,-1.6484216535389205 <= num__fare <= -0.232389 AND -1.795334 <= num__age <= -0.373612 AND 0.229006 <= num__pclass <= 1.82737724386597 AND 0.5 <= cat__embarked_S <= 2.0 AND -1.0 <= bool__adult_male_1 <= 0.5,8.086382536382535,0.6153846153846154,13.0,1.0,"num__fare = Percentile 20, num__age = Percentile 20, num__pclass = Percentile 100, cat__embarked_S = Percentile 100, bool__adult_male_1 = Percentile 20."
342.0,-0.267289 <= num__fare <= 10.667166525013505 AND -1.0 <= cat__embark_town_Southampton <= 0.5 AND 0.5 <= cat__who_woman <= 2.0,10.018918918918919,1.0,27.0,1.0,"num__fare = Percentile 100, cat__embark_town_Southampton = Percentile 20, cat__who_woman = Percentile 100."
343.0,-1.6484216535389205 <= num__fare <= -0.267289 AND -1.0 <= cat__embark_town_Southampton <= 0.5 AND 0.5 <= cat__who_woman <= 2.0,8.141891891891891,0.625,24.0,1.0,"num__fare = Percentile 20, cat__embark_town_Southampton = Percentile 20, cat__who_woman = Percentile 100."
344.0,-1.0 <= bool__adult_male_0 <= 0.5 AND -1.0 <= cat__deck_C <= 0.5 AND -1.0 <= cat__sex_female <= 0.5 AND -1.0 <= bool__alone_1 <= 0.5,7.867277992277992,0.5714285714285714,14.0,1.0,"bool__adult_male_0 = Percentile 20, cat__deck_C = Percentile 20, cat__sex_female = Percentile 20, bool__alone_1 = Percentile 20."
345.0,0.229006 <= num__pclass <= 1.82737724386597 AND -0.020876 <= num__sibsp <= 1.793801 AND 0.5 <= cat__who_child <= 2.0 AND -1.0 <= bool__adult_male_1 <= 0.5 AND -1.0 <= cat__class_First <= 0.5,8.50743243243243,0.6999999999999998,10.0,1.0,"num__pclass = Percentile 100, num__sibsp = Percentile 100, cat__who_child = Percentile 100, bool__adult_male_1 = Percentile 20, cat__class_First = Percentile 20."
346.0,0.229006 <= num__pclass <= 1.82737724386597 AND -1.4745451962498395 <= num__sibsp <= -0.020876 AND 0.5 <= cat__who_child <= 2.0 AND -1.0 <= bool__adult_male_1 <= 0.5 AND -1.0 <= cat__class_First <= 0.5,8.895645645645645,0.7777777777777778,9.0,1.0,"num__pclass = Percentile 100, num__sibsp = Percentile 20, cat__who_child = Percentile 100, bool__adult_male_1 = Percentile 20, cat__class_First = Percentile 20."
347.0,0.5 <= bool__adult_male_0 <= 2.0 AND -0.020876 <= num__sibsp <= 7.784163299176891 AND 0.5 <= cat__class_First <= 2.0,9.817567567567568,0.96,25.0,1.0,"bool__adult_male_0 = Percentile 100, num__sibsp = Percentile 100, cat__class_First = Percentile 100."
348.0,-1.0 <= bool__adult_male_0 <= 0.5 AND 0.5 <= cat__deck_B <= 2.0 AND 0.5 <= cat__embarked_C <= 2.0 AND -0.379246 <= num__fare <= 10.667166525013505 AND -1.0 <= cat__class_Second <= 0.5,8.753378378378379,0.75,4.0,1.0,"bool__adult_male_0 = Percentile 20, cat__deck_B = Percentile 100, cat__embarked_C = Percentile 100, num__fare = Percentile 100, cat__class_Second = Percentile 20."
349.0,-1.6484216535389205 <= num__fare <= -0.112084 AND -1.0 <= cat__embark_town_Cherbourg <= 0.5 AND -3.224156079948338 <= num__age <= -0.066212 AND 0.5 <= cat__class_Third <= 2.0 AND -1.0 <= cat__who_man <= 0.5 AND 0.5 <= bool__alone_1 <= 2.0,8.017567567567568,0.6,25.0,1.0,"num__fare = Percentile 20, cat__embark_town_Cherbourg = Percentile 20, num__age = Percentile 20, cat__class_Third = Percentile 100, cat__who_man = Percentile 20, bool__alone_1 = Percentile 100."
350.0,-1.6484216535389205 <= num__fare <= -0.112084 AND -1.0 <= cat__embark_town_Cherbourg <= 0.5 AND -3.224156079948338 <= num__age <= -0.066212 AND 0.5 <= cat__class_Third <= 2.0 AND -1.0 <= cat__who_man <= 0.5 AND -1.0 <= bool__alone_1 <= 0.5,8.434566145092461,0.6842105263157895,19.0,1.0,"num__fare = Percentile 20, cat__embark_town_Cherbourg = Percentile 20, num__age = Percentile 20, cat__class_Third = Percentile 100, cat__who_man = Percentile 20, bool__alone_1 = Percentile 20."
351.0,0.5 <= cat__deck_B <= 2.0 AND 0.486168 <= num__fare <= 10.667166525013505 AND -2.566106925889158 <= num__pclass <= -0.369365 AND -1.0 <= cat__class_Second <= 0.5 AND 0.5 <= bool__adult_male_1 <= 2.0,9.004054054054054,0.8,5.0,1.0,"cat__deck_B = Percentile 100, num__fare = Percentile 100, num__pclass = Percentile 40, cat__class_Second = Percentile 20, bool__adult_male_1 = Percentile 100."
352.0,-1.0 <= bool__adult_male_0 <= 0.5 AND -3.224156079948338 <= num__age <= 1.086535 AND -1.0 <= cat__deck_C <= 0.5 AND 0.5 <= cat__embark_town_Southampton <= 2.0 AND 0.5 <= bool__alone_1 <= 2.0 AND 0.5 <= cat__class_First <= 2.0,7.280835380835382,0.45454545454545453,11.0,1.0,"bool__adult_male_0 = Percentile 20, num__age = Percentile 20, cat__deck_C = Percentile 20, cat__embark_town_Southampton = Percentile 100, bool__alone_1 = Percentile 100, cat__class_First = Percentile 100."
353.0,0.5 <= cat__deck_B <= 2.0 AND 0.5 <= cat__sex_male <= 2.0 AND 0.146978 <= num__parch <= 7.974147318082627 AND -1.0 <= cat__deck_C <= 0.5,10.003378378378379,1.0,4.0,1.0,"cat__deck_B = Percentile 100, cat__sex_male = Percentile 100, num__parch = Percentile 100, cat__deck_C = Percentile 20."
354.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.0 <= cat__class_Second <= 0.5 AND 0.5 <= cat__embark_town_Southampton <= 2.0 AND -1.0 <= cat__class_Third <= 0.5,9.833733733733732,0.9629629629629629,27.0,1.0,"bool__adult_male_0 = Percentile 100, cat__class_Second = Percentile 20, cat__embark_town_Southampton = Percentile 100, cat__class_Third = Percentile 20."
355.0,-1.0 <= bool__adult_male_0 <= 0.5 AND -0.119509 <= num__fare <= -0.115482,10.003378378378379,1.0,4.0,1.0,"bool__adult_male_0 = Percentile 20, num__fare = Percentile 80."
356.0,0.5 <= bool__adult_male_0 <= 2.0 AND -2.566106925889158 <= num__pclass <= 0.229006 AND -1.0 <= bool__alone_0 <= 0.5 AND -1.0 <= cat__class_First <= 0.5,9.264189189189189,0.85,20.0,1.0,"bool__adult_male_0 = Percentile 100, num__pclass = Percentile 40, bool__alone_0 = Percentile 20, cat__class_First = Percentile 20."
357.0,-1.6484216535389205 <= num__fare <= -0.112084 AND 0.5 <= cat__embark_town_Cherbourg <= 2.0 AND -3.224156079948338 <= num__age <= -0.066212 AND 0.5 <= cat__class_Third <= 2.0 AND -1.0 <= cat__who_man <= 0.5 AND 0.5 <= cat__who_child <= 2.0,8.644471744471742,0.7272727272727272,11.0,1.0,"num__fare = Percentile 20, cat__embark_town_Cherbourg = Percentile 100, num__age = Percentile 20, cat__class_Third = Percentile 100, cat__who_man = Percentile 20, cat__who_child = Percentile 100."
358.0,-1.6484216535389205 <= num__fare <= -0.112084 AND 0.5 <= cat__embark_town_Cherbourg <= 2.0 AND -3.224156079948338 <= num__age <= -0.066212 AND 0.5 <= cat__class_Third <= 2.0 AND -1.0 <= cat__who_man <= 0.5 AND -1.0 <= cat__who_child <= 0.5,7.148262548262549,0.42857142857142855,7.0,1.0,"num__fare = Percentile 20, cat__embark_town_Cherbourg = Percentile 100, num__age = Percentile 20, cat__class_Third = Percentile 100, cat__who_man = Percentile 20, cat__who_child = Percentile 20."
359.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.6484216535389205 <= num__fare <= -0.148913 AND -2.141158 <= num__age <= 4.891554451560014 AND 0.229006 <= num__pclass <= 1.82737724386597 AND 0.5 <= bool__alone_0 <= 2.0 AND -1.0 <= cat__embark_town_Southampton <= 0.5,7.823986486486486,0.5625,16.0,1.0,"bool__adult_male_0 = Percentile 100, num__fare = Percentile 20, num__age = Percentile 100, num__pclass = Percentile 100, bool__alone_0 = Percentile 100, cat__embark_town_Southampton = Percentile 20."
360.0,-1.0 <= cat__embarked_C <= 0.5 AND -0.143062 <= num__age <= 4.891554451560014 AND -1.0 <= cat__deck_D <= 0.5 AND -1.0 <= cat__class_Third <= 0.5 AND -1.0 <= bool__adult_male_1 <= 0.5,9.720608108108108,0.9375,48.0,1.0,"cat__embarked_C = Percentile 20, num__age = Percentile 100, cat__deck_D = Percentile 20, cat__class_Third = Percentile 20, bool__adult_male_1 = Percentile 20."
361.0,-1.0 <= cat__embarked_C <= 0.5 AND -0.450462 <= num__age <= 4.891554451560014 AND 0.5 <= cat__deck_D <= 2.0 AND -1.0 <= cat__class_Third <= 0.5 AND -1.0 <= bool__adult_male_1 <= 0.5,10.004054054054054,1.0,5.0,1.0,"cat__embarked_C = Percentile 20, num__age = Percentile 100, cat__deck_D = Percentile 100, cat__class_Third = Percentile 20, bool__adult_male_1 = Percentile 20."
362.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.6484216535389205 <= num__fare <= 0.32207 AND 0.5 <= cat__class_Second <= 2.0 AND -1.0 <= cat__embarked_S <= 0.5,10.004054054054054,1.0,5.0,1.0,"bool__adult_male_0 = Percentile 100, num__fare = Percentile 20, cat__class_Second = Percentile 100, cat__embarked_S = Percentile 20."
363.0,0.146978 <= num__parch <= 7.974147318082627 AND 0.5 <= cat__sex_female <= 2.0 AND -0.020876 <= num__sibsp <= 7.784163299176891 AND -1.0 <= cat__class_Third <= 0.5 AND -1.0 <= bool__adult_male_1 <= 0.5 AND -1.0 <= cat__class_First <= 0.5,9.677477477477478,0.9333333333333332,15.0,1.0,"num__parch = Percentile 100, cat__sex_female = Percentile 100, num__sibsp = Percentile 100, cat__class_Third = Percentile 20, bool__adult_male_1 = Percentile 20, cat__class_First = Percentile 20."
364.0,0.146978 <= num__parch <= 7.974147318082627 AND 0.5 <= cat__sex_female <= 2.0 AND -1.4745451962498395 <= num__sibsp <= -0.020876 AND -1.0 <= cat__class_Third <= 0.5 AND -1.0 <= bool__adult_male_1 <= 0.5 AND -1.0 <= cat__class_First <= 0.5,10.00472972972973,1.0,6.0,1.0,"num__parch = Percentile 100, cat__sex_female = Percentile 100, num__sibsp = Percentile 20, cat__class_Third = Percentile 20, bool__adult_male_1 = Percentile 20, cat__class_First = Percentile 20."
365.0,-1.4736736092984604 <= num__parch <= 0.146978 AND -2.566106925889158 <= num__pclass <= 0.229006 AND 0.5 <= cat__embark_town_Southampton <= 2.0 AND 0.5 <= cat__deck_E <= 2.0 AND -1.0 <= bool__adult_male_1 <= 0.5,8.336036036036035,0.6666666666666666,3.0,1.0,"num__parch = Percentile 20, num__pclass = Percentile 40, cat__embark_town_Southampton = Percentile 100, cat__deck_E = Percentile 100, bool__adult_male_1 = Percentile 20."
366.0,0.229006 <= num__pclass <= 1.82737724386597 AND 0.5 <= cat__sex_female <= 2.0 AND 0.5 <= cat__embark_town_Queenstown <= 2.0,8.67747747747748,0.7333333333333333,15.0,1.0,"num__pclass = Percentile 100, cat__sex_female = Percentile 100, cat__embark_town_Queenstown = Percentile 100."
367.0,0.5 <= cat__embarked_C <= 2.0 AND -2.025883 <= num__age <= 4.891554451560014 AND 0.5 <= bool__alone_0 <= 2.0 AND -1.0 <= cat__sex_female <= 0.5 AND -1.0 <= cat__class_First <= 0.5,6.671396396396395,0.3333333333333333,6.0,1.0,"cat__embarked_C = Percentile 100, num__age = Percentile 100, bool__alone_0 = Percentile 100, cat__sex_female = Percentile 20, cat__class_First = Percentile 20."
368.0,0.5 <= bool__adult_male_0 <= 2.0 AND 0.5 <= bool__alone_0 <= 2.0 AND 0.5 <= cat__class_Second <= 2.0 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND -1.0 <= cat__who_child <= 0.5 AND -1.0 <= cat__class_First <= 0.5,9.364042303172738,0.8695652173913043,23.0,1.0,"bool__adult_male_0 = Percentile 100, bool__alone_0 = Percentile 100, cat__class_Second = Percentile 100, num__sibsp = Percentile 80, cat__who_child = Percentile 20, cat__class_First = Percentile 20."
369.0,0.5 <= bool__adult_male_0 <= 2.0 AND 0.5 <= bool__alone_0 <= 2.0 AND 0.5 <= cat__class_Second <= 2.0 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND 0.5 <= cat__who_child <= 2.0 AND -1.0 <= cat__class_First <= 0.5,10.008783783783784,1.0,12.0,1.0,"bool__adult_male_0 = Percentile 100, bool__alone_0 = Percentile 100, cat__class_Second = Percentile 100, num__sibsp = Percentile 80, cat__who_child = Percentile 100, cat__class_First = Percentile 20."
370.0,-0.143544 <= num__fare <= 10.667166525013505 AND 0.5 <= cat__sex_male <= 2.0 AND -1.0 <= cat__deck_C <= 0.5 AND -0.020876 <= num__sibsp <= 0.886463 AND 0.5 <= cat__who_man <= 2.0,8.340090090090088,0.6666666666666666,9.0,1.0,"num__fare = Percentile 100, cat__sex_male = Percentile 100, cat__deck_C = Percentile 20, num__sibsp = Percentile 100, cat__who_man = Percentile 100."
371.0,-1.6484216535389205 <= num__fare <= -0.418383 AND 0.5 <= cat__sex_female <= 2.0 AND 0.5 <= bool__alone_1 <= 2.0 AND 0.5 <= cat__embark_town_Queenstown <= 2.0,8.644471744471744,0.7272727272727273,11.0,1.0,"num__fare = Percentile 20, cat__sex_female = Percentile 100, bool__alone_1 = Percentile 100, cat__embark_town_Queenstown = Percentile 100."
372.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.0 <= cat__deck_B <= 0.5 AND -2.566106925889158 <= num__pclass <= 0.229006 AND -1.0 <= cat__deck_C <= 0.5 AND 0.5 <= cat__embark_town_Southampton <= 2.0,9.553562653562652,0.909090909090909,11.0,1.0,"bool__adult_male_0 = Percentile 100, cat__deck_B = Percentile 20, num__pclass = Percentile 40, cat__deck_C = Percentile 20, cat__embark_town_Southampton = Percentile 100."
373.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.0 <= cat__deck_B <= 0.5 AND -2.566106925889158 <= num__pclass <= 0.229006 AND -1.0 <= cat__deck_C <= 0.5 AND -1.0 <= cat__embark_town_Southampton <= 0.5,10.006081081081081,1.0,8.0,1.0,"bool__adult_male_0 = Percentile 100, cat__deck_B = Percentile 20, num__pclass = Percentile 40, cat__deck_C = Percentile 20, cat__embark_town_Southampton = Percentile 20."
374.0,-0.143544 <= num__fare <= 10.667166525013505 AND 0.5 <= bool__alone_0 <= 2.0 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND 0.5 <= cat__who_woman <= 2.0 AND -1.0 <= cat__who_man <= 0.5,9.408108108108108,0.875,48.0,1.0,"num__fare = Percentile 100, bool__alone_0 = Percentile 100, num__sibsp = Percentile 80, cat__who_woman = Percentile 100, cat__who_man = Percentile 20."
375.0,-0.431009 <= num__fare <= -0.143544 AND 0.5 <= bool__alone_0 <= 2.0 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND 0.5 <= cat__who_woman <= 2.0 AND -1.0 <= cat__who_man <= 0.5,8.055308880308882,0.6071428571428571,28.0,1.0,"num__fare = Percentile 60, bool__alone_0 = Percentile 100, num__sibsp = Percentile 80, cat__who_woman = Percentile 100, cat__who_man = Percentile 20."
376.0,-1.6484216535389205 <= num__fare <= 0.32207 AND 0.5 <= cat__deck_D <= 2.0 AND 0.5 <= cat__sex_female <= 2.0,10.002702702702702,1.0,3.0,1.0,"num__fare = Percentile 20, cat__deck_D = Percentile 100, cat__sex_female = Percentile 100."
377.0,0.5 <= bool__adult_male_0 <= 2.0 AND 0.5 <= cat__sex_male <= 2.0 AND -3.224156079948338 <= num__age <= 0.010637 AND 0.229006 <= num__pclass <= 1.82737724386597 AND -1.4745451962498395 <= num__sibsp <= 1.793801,9.171396396396398,0.8333333333333334,6.0,1.0,"bool__adult_male_0 = Percentile 100, cat__sex_male = Percentile 100, num__age = Percentile 20, num__pclass = Percentile 100, num__sibsp = Percentile 80."
378.0,-0.241072 <= num__fare <= 10.667166525013505 AND -2.566106925889158 <= num__pclass <= 0.229006 AND -1.0 <= cat__deck_C <= 0.5 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND -1.0 <= cat__who_man <= 0.5,10.022972972972973,1.0,33.0,1.0,"num__fare = Percentile 100, num__pclass = Percentile 40, cat__deck_C = Percentile 20, num__sibsp = Percentile 80, cat__who_man = Percentile 20."
379.0,-1.0 <= cat__embark_town_Cherbourg <= 0.5 AND -1.4736736092984604 <= num__parch <= 0.146978 AND 0.5 <= bool__alone_0 <= 2.0 AND 0.5 <= cat__class_Second <= 2.0 AND 0.5 <= cat__who_man <= 2.0 AND -1.0 <= cat__embarked_Q <= 0.5,5.838063063063063,0.16666666666666666,6.0,1.0,"cat__embark_town_Cherbourg = Percentile 20, num__parch = Percentile 20, bool__alone_0 = Percentile 100, cat__class_Second = Percentile 100, cat__who_man = Percentile 100, cat__embarked_Q = Percentile 20."
380.0,-1.0 <= cat__embark_town_Cherbourg <= 0.5 AND -1.0 <= cat__class_Third <= 0.5 AND -1.0 <= bool__adult_male_1 <= 0.5 AND 0.5 <= cat__class_First <= 2.0,9.841023166023168,0.9642857142857143,28.0,1.0,"cat__embark_town_Cherbourg = Percentile 20, cat__class_Third = Percentile 20, bool__adult_male_1 = Percentile 20, cat__class_First = Percentile 100."
381.0,0.32207 <= num__fare <= 10.667166525013505 AND -1.4736736092984604 <= num__parch <= 1.388282 AND 0.5 <= cat__sex_female <= 2.0,10.027702702702703,1.0,40.0,1.0,"num__fare = Percentile 100, num__parch = Percentile 80, cat__sex_female = Percentile 100."
382.0,0.32207 <= num__fare <= 10.667166525013505 AND 1.388282 <= num__parch <= 7.974147318082627 AND 0.5 <= cat__sex_female <= 2.0,8.576833976833978,0.7142857142857143,7.0,1.0,"num__fare = Percentile 100, num__parch = Percentile 100, cat__sex_female = Percentile 100."
383.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.6484216535389205 <= num__fare <= 0.32207 AND -0.335187 <= num__age <= 4.891554451560014 AND -1.0 <= cat__class_Second <= 0.5 AND 0.5 <= bool__alone_1 <= 2.0 AND 0.5 <= cat__embarked_Q <= 2.0,8.756081081081081,0.75,8.0,1.0,"bool__adult_male_0 = Percentile 100, num__fare = Percentile 20, num__age = Percentile 100, cat__class_Second = Percentile 20, bool__alone_1 = Percentile 100, cat__embarked_Q = Percentile 100."
384.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.6484216535389205 <= num__fare <= -0.122403 AND -1.833759 <= num__age <= 4.891554451560014 AND -2.566106925889158 <= num__pclass <= 0.229006 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND -1.0 <= cat__class_First <= 0.5,9.191666666666668,0.8333333333333334,36.0,1.0,"bool__adult_male_0 = Percentile 100, num__fare = Percentile 20, num__age = Percentile 100, num__pclass = Percentile 40, num__sibsp = Percentile 80, cat__class_First = Percentile 20."
385.0,0.5 <= bool__adult_male_0 <= 2.0 AND -0.122403 <= num__fare <= 10.667166525013505 AND -1.833759 <= num__age <= 4.891554451560014 AND -2.566106925889158 <= num__pclass <= 0.229006 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND -1.0 <= cat__class_First <= 0.5,10.008108108108107,1.0,11.0,1.0,"bool__adult_male_0 = Percentile 100, num__fare = Percentile 100, num__age = Percentile 100, num__pclass = Percentile 40, num__sibsp = Percentile 80, cat__class_First = Percentile 20."
386.0,-2.566106925889158 <= num__pclass <= 0.229006 AND 0.5 <= cat__deck_C <= 2.0 AND -1.0 <= cat__who_woman <= 0.5 AND -1.0 <= bool__adult_male_1 <= 0.5,9.624844074844074,0.9230769230769231,13.0,1.0,"num__pclass = Percentile 40, cat__deck_C = Percentile 100, cat__who_woman = Percentile 20, bool__adult_male_1 = Percentile 20."
387.0,0.5 <= bool__adult_male_0 <= 2.0 AND -0.486715 <= num__fare <= 10.667166525013505 AND -3.224156079948338 <= num__age <= 0.010637 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND 0.5 <= cat__who_woman <= 2.0 AND -1.0 <= cat__class_First <= 0.5,7.902702702702703,0.575,40.0,1.0,"bool__adult_male_0 = Percentile 100, num__fare = Percentile 100, num__age = Percentile 20, num__sibsp = Percentile 80, cat__who_woman = Percentile 100, cat__class_First = Percentile 20."
388.0,0.5 <= bool__adult_male_0 <= 2.0 AND -1.6484216535389205 <= num__fare <= -0.486715 AND -3.224156079948338 <= num__age <= 0.010637 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND 0.5 <= cat__who_woman <= 2.0 AND -1.0 <= cat__class_First <= 0.5,8.764189189189189,0.75,20.0,1.0,"bool__adult_male_0 = Percentile 100, num__fare = Percentile 20, num__age = Percentile 20, num__sibsp = Percentile 80, cat__who_woman = Percentile 100, cat__class_First = Percentile 20."
389.0,0.229006 <= num__pclass <= 1.82737724386597 AND 0.5 <= bool__alone_0 <= 2.0 AND -1.0 <= cat__deck_C <= 0.5 AND -1.4745451962498395 <= num__sibsp <= 1.793801 AND 0.5 <= cat__embark_town_Southampton <= 2.0 AND -1.0 <= bool__adult_male_1 <= 0.5,8.336036036036035,0.6666666666666666,3.0,1.0,"num__pclass = Percentile 100, bool__alone_0 = Percentile 100, cat__deck_C = Percentile 20, num__sibsp = Percentile 80, cat__embark_town_Southampton = Percentile 100, bool__adult_male_1 = Percentile 20."
390.0,0.5 <= bool__adult_male_0 <= 2.0 AND -0.369365 <= num__pclass <= 1.82737724386597 AND -1.0 <= cat__class_Second <= 0.5 AND -1.4745451962498395 <= num__sibsp <= 0.886463 AND -1.0 <= cat__who_woman <= 0.5 AND -1.0 <= bool__alone_1 <= 0.5,9.24022869022869,0.8461538461538461,13.0,1.0,"bool__adult_male_0 = Percentile 100, num__pclass = Percentile 60, cat__class_Second = Percentile 20, num__sibsp = Percentile 80, cat__who_woman = Percentile 20, bool__alone_1 = Percentile 20."
391.0,-1.0 <= cat__embarked_C <= 0.5 AND -2.566106925889158 <= num__pclass <= 0.229006 AND 0.5 <= cat__deck_C <= 2.0 AND 0.5 <= cat__class_Second <= 2.0 AND -1.0 <= cat__deck_E <= 0.5 AND -1.0 <= cat__who_man <= 0.5,9.512274774774776,0.8958333333333334,48.0,1.0,"cat__embarked_C = Percentile 20, num__pclass = Percentile 40, cat__deck_C = Percentile 100, cat__class_Second = Percentile 100, cat__deck_E = Percentile 20, cat__who_man = Percentile 20."
392.0,-1.0 <= cat__embarked_C <= 0.5 AND -2.566106925889158 <= num__pclass <= 0.229006 AND 0.5 <= cat__deck_C <= 2.0 AND -1.0 <= cat__class_Second <= 0.5 AND -1.0 <= cat__deck_E <= 0.5 AND -1.0 <= cat__who_man <= 0.5,9.553562653562654,0.9090909090909091,11.0,1.0,"cat__embarked_C = Percentile 20, num__pclass = Percentile 40, cat__deck_C = Percentile 100, cat__class_Second = Percentile 20, cat__deck_E = Percentile 20, cat__who_man = Percentile 20."
393.0,-2.566106925889158 <= num__pclass <= 0.229006 AND -1.0 <= cat__class_Second <= 0.5 AND -1.0 <= cat__who_man <= 0.5,9.93445945945946,0.98,50.0,1.0,"num__pclass = Percentile 40, cat__class_Second = Percentile 20, cat__who_man = Percentile 20."
394.0,-0.349422 <= num__fare <= 10.667166525013505 AND -1.0 <= cat__sex_male <= 0.5 AND -1.0 <= cat__embark_town_Southampton <= 0.5 AND 0.5 <= cat__class_Third <= 2.0 AND -1.0 <= bool__alone_1 <= 0.5 AND -1.0 <= cat__embark_town_Queenstown <= 0.5,8.338063063063062,0.6666666666666666,6.0,1.0,"num__fare = Percentile 100, cat__sex_male = Percentile 20, cat__embark_town_Southampton = Percentile 20, cat__class_Third = Percentile 100, bool__alone_1 = Percentile 20, cat__embark_town_Queenstown = Percentile 20."
